,player_name,player_id,pro_team,projected_points,year,eligible_slots,proj_defensive0PointsAllowed,proj_defensive1To6PointsAllowed,proj_defensive7To13PointsAllowed,proj_defensive14To17PointsAllowed,proj_defensiveBlockedKickForTouchdowns,proj_defensiveTouchdowns,proj_defensiveInterceptions,proj_defensiveFumbles,proj_defensiveBlockedKicks,proj_defensiveSafeties,proj_defensiveSacks,proj_100,proj_kickoffReturnTouchdowns,proj_puntReturnTouchdowns,proj_interceptionReturnTouchdowns,proj_fumbleReturnTouchdowns,proj_defensivePlusSpecialTeamsTouchdowns,proj_defensiveForcedFumbles,proj_defensiveTotalTackles,proj_110,proj_111,proj_112,proj_defensivePassesDefensed,proj_kickoffReturnYards,proj_puntReturnYards,proj_116,proj_117,proj_puntsReturned,proj_defensivePointsAllowed,proj_defensive18To21PointsAllowed,proj_defensive22To27PointsAllowed,proj_defensive28To34PointsAllowed,proj_defensive35To45PointsAllowed,proj_defensive45PlusPointsAllowed,proj_126,proj_defensiveYardsAllowed,proj_defensive100To199YardsAllowed,proj_defensive200To299YardsAllowed,proj_defensive300To349YardsAllowed,proj_defensive350To399YardsAllowed,proj_defensive400To449YardsAllowed,proj_defensive450To499YardsAllowed,proj_defensive500To549YardsAllowed,proj_defensive550PlusYardsAllowed,proj_137,proj_210,proj_madeFieldGoalsFrom50Plus,proj_attemptedFieldGoalsFrom50Plus,proj_missedFieldGoalsFrom50Plus,proj_madeFieldGoalsFrom40To49,proj_attemptedFieldGoalsFrom40To49,proj_missedFieldGoalsFrom40To49,proj_madeFieldGoalsFromUnder40,proj_attemptedFieldGoalsFromUnder40,proj_missedFieldGoalsFromUnder40,proj_madeFieldGoals,proj_attemptedFieldGoals,proj_missedFieldGoals,proj_madeExtraPoints,proj_attemptedExtraPoints,proj_missedExtraPoints,proj_198,proj_199,proj_200,proj_214,proj_215,proj_216,proj_rushingAttempts,proj_rushingYards,proj_rushingTouchdowns,proj_rushing2PtConversions,proj_rushing40PlusYardTD,proj_rushing50PlusYardTD,proj_rushing100To199YardGame,proj_rushing200PlusYardGame,proj_rushingYardsPerAttempt,proj_receivingYards,proj_receivingTouchdowns,proj_receiving2PtConversions,proj_receiving40PlusYardTD,proj_receiving50PlusYardTD,proj_47,proj_48,proj_receivingReceptions,proj_receiving100To199YardGame,proj_receiving200PlusYardGame,proj_receivingTargets,proj_receivingYardsPerReception,proj_2PtConversions,proj_fumbleRecoveredForTD,proj_66,proj_67,proj_fumbles,proj_70,proj_71,proj_lostFumbles,proj_turnovers,proj_212,proj_213,proj_27,proj_28,proj_29,proj_30,proj_33,proj_34,proj_49,proj_50,proj_119,proj_passingAttempts,proj_passingCompletions,proj_passingIncompletions,proj_passingYards,proj_passingTouchdowns,proj_5,proj_6,proj_7,proj_8,proj_9,proj_10,proj_11,proj_12,proj_passing40PlusYardTD,proj_passing50PlusYardTD,proj_passing300To399YardGame,proj_passing400PlusYardGame,proj_passing2PtConversions,proj_passingInterceptions,proj_passingCompletionPercentage,proj_passingTimesSacked,proj_65,proj_69,proj_211
255,Treylon Burks,4567156,WSH,0.0,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.04037361,0.132618711,,0.013658543,0.008925858,7.0,3.0,2.509296861,0.042217025,0.00131,4.381485767,14.76125611,,0.000163,,0.037145079,0.037145079,,0.020801244,0.020801244,0.020801244,,1.579979578,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
256,Trayveon Williams,4035222,CLE,0.0,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.003694156,,,,,,,,,,,13.7431401,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.435578928,10.08163629,0.049804478,0.003429853,0.004567241,0.003197069,0.00438,0.00015,4.139318244,9.124083103,0.035039534,0.002726169,0.002004355,0.001309846,1.0,,1.414832905,0.003524101,0.000109,1.797809389,6.448876804,0.006156022,0.000118,0.016957004,0.009850359,0.026807363,0.007800222,0.005516201,0.013316423,0.013316423,0.647389944,0.520791701,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,Jalen Royals,5082630,KC,23.95,2025,"['Rookie', 'RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6109366,0.064642953,0.00328192,0.004092653,0.002674549,2.0,1.0,1.218514792,0.004706421,0.000146,1.981237795,10.3494325,0.00328192,9.92e-05,,0.022547067,0.022547067,,0.012626358,0.012626358,0.012626358,,0.584303373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,Skyy Moore,4430191,SF,8.52,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.012451193,0.007337478,,,,,,,,,,54.18141241,15.22858145,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,Xavier Smith,4386544,LAR,2.64,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,0.008526889,,,,,,,,,,,16.51627179,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.98334759,0.12845032,0.001973039,0.015337834,0.010023274,3.0,1.0,1.274573205,0.007615496,0.000236,2.065381316,14.10930931,0.001973039,0.000104,,0.023584357,0.023584357,,0.01320724,0.01320724,0.01320724,,0.771322786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,Will Howard,4429955,PIT,0.0,2025,"['Rookie', 'QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,Ronnie Rivers,4243003,LAR,0.0,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.013779433,,,,,,,,,,,50.04109784,,5.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,Andre Baccellia,3886809,ARI,0.0,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,Alec Ingold,3917668,MIA,21.47,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.292613962,1.28049836,0.010518953,0.000420884,0.000538079,0.000376655,6.25e-05,2.13e-06,4.37606719,3.118748782,0.009910973,0.00055163,0.002504224,0.00163651,,,0.426168682,0.001568029,4.85e-05,0.556763863,7.318108797,0.000972514,3.82e-05,0.003537823,0.005152555,0.008690378,0.001627399,0.002885431,0.004512829,0.004512829,0.190737317,0.119563496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,Tyler Conklin,3915486,LAC,73.55,2025,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,Elijah Moore,4372414,DEN,21.51,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,Ty Chandler,4242431,MIN,7.51,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.261866738,14.46717195,0.075449336,0.005481249,0.006162427,0.004313699,0.00907,0.00031,4.4352431,3.547556845,0.011916447,0.000737537,0.001999498,0.001306672,,,0.549971648,0.001739215,5.38e-05,0.700409366,6.450435866,0.006218786,0.000102,0.019871066,0.003350389,0.023221456,0.009140691,0.001876218,0.011016908,0.011016908,0.864786867,0.160427188,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,Jalin Hyatt,4692590,NYG,7.86,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,Cooper Rush,2972515,BAL,1.88,2025,"['QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,Phil Mafah,4431562,DAL,0.0,2025,"['Rookie', 'RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,David Moore,4212909,CAR,35.4,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,Teddy Bridgewater,16728,TB,2.1,2025,"['QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,Curtis Samuel,3121427,BUF,45.27,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,Jake Bobo,4360405,SEA,30.98,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,Tim Patrick,3134353,JAX,18.47,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.312741446,0.082043322,0.004202594,0.007768412,0.005076657,1.0,,0.767232578,0.003581251,0.000111,1.262530191,12.13809438,0.004202594,4.37e-05,,0.009937665,0.009937665,,0.005565092,0.005565092,0.005565092,,0.397605271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,Dalvin Cook,3116593,None,0.0,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Jamari Thrash,4428678,CLE,34.52,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,Kalel Mullings,4429121,TEN,23.15,2025,"['Rookie', 'RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.25824455,1.036273217,0.006296225,0.000107557,0.000474727,0.000332309,3.94e-05,1.35e-06,4.012759284,,,,,,,,,,,,,0.000107557,9.89e-06,0.00224744,,0.00224744,0.001033822,,0.001033822,0.001033822,0.177254875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,Julius Chestnut,4367567,TEN,13.05,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.25824455,1.021358953,0.006379019,0.000108971,0.000474727,0.000332309,3.82e-05,1.3e-06,3.9550068,,,,,,,,,,,,,0.000108971,9.89e-06,0.00224744,,0.00224744,0.001033822,,0.001033822,0.001033822,0.176813012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,Will Dissly,3127292,LAC,84.14,2025,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.719900773,0.02519629,0.000698944,0.003900036,0.002548673,1.0,,0.687561031,0.002499487,7.73e-05,0.908860815,8.319117159,0.000698944,3.26e-05,,0.007418205,0.007418205,,0.004154195,0.004154195,0.004154195,,0.257123406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,KeAndre Lambert-Smith,4430870,LAC,21.19,2025,"['Rookie', 'RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.019594337,,,,,,,,,,,71.15838025,,7.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.150471685,0.029120021,0.000807789,0.005631654,0.003680286,,,0.360780481,0.001966427,6.08e-05,0.60590721,11.50414699,0.000807789,2.94e-05,,0.006675784,0.006675784,,0.003738439,0.003738439,0.003738439,,0.140965119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,Tyson Bagent,4434153,CHI,1.76,2025,"['QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,Joshua Dobbs,3044720,NE,1.65,2025,"['QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,Pierre Strong Jr.,4249836,GB,0.0,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,Clyde Edwards-Helaire,4242214,None,0.0,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Britain Covey,3926231,PHI,0.0,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.009707758,0.006869112,,,,,,,,,,35.25449073,16.07164141,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,Adam Trautman,3911853,DEN,33.89,2025,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8005959,0.122842938,0.008737083,0.006276968,0.004101999,3.0,1.0,1.743815659,0.006812996,0.000211,2.392533498,9.634387564,0.008737083,9.02e-05,,0.02049553,0.02049553,,0.011477497,0.011477497,0.011477497,,0.843370016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Derius Davis,4362477,LAC,18.63,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Luke Farrell,4040612,SF,8.05,2025,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.90095065,0.128079968,0.007336718,0.009164176,0.005988789,2.0,1.0,1.437413187,0.005731901,0.000177,1.943163975,10.36650476,0.007336718,7.69e-05,,0.017488044,0.017488044,,0.009793304,0.009793304,0.009793304,,0.723287526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Mason Tipton,4573697,NO,9.14,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Jordan James,4685397,SF,1.87,2025,"['Rookie', 'RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Kene Nwangwu,4035537,NYJ,0.0,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.025840443,,,,,,,,,,,43.26875951,,4.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,Matthew Wright,3128444,None,0.0,2025,"['K', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,Malachi Corley,4613104,CLE,0.0,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.00923539,,,,,,,,,,,35.58749963,,3.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.217789464,8.632037775,0.042484736,0.002925769,0.002258465,0.001580926,0.0032,0.000109,7.088284166,23.18479555,0.067622102,0.00526118,0.00632454,0.004133087,4.0,2.0,2.05401403,0.012624466,0.00039,3.29598388,11.28755462,0.008186949,0.000266,0.022533646,0.038006919,0.060540565,0.010365477,0.021283874,0.031649352,0.031649352,0.51900231,1.06754498,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
294,Tai Felton,4565185,MIN,11.36,2025,"['Rookie', 'RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.002469064,,,,,,,,,,,8.966602,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.83683068,0.048057969,0.002974421,0.0034463,0.002252157,2.0,1.0,1.337301048,0.004796438,0.000148,2.101228097,9.599058266,0.002974421,0.000109,,0.024745056,0.024745056,,0.013857231,0.013857231,0.013857231,,0.610826092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,Jackson Hawes,4573699,BUF,3.65,2025,"['Rookie', 'WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00241766,0.139792139,0.010229265,0.0062719,0.004098687,3.0,1.0,1.606847095,0.006942421,0.000215,2.421722633,10.58122936,0.010229265,8.6e-05,,0.019549433,0.019549433,,0.010947682,0.010947682,0.010947682,,0.824646609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Will Levis,4361418,TEN,0.0,2025,"['QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Tommy DeVito,4240391,NE,0.0,2025,"['QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Leonard Fournette,3115364,None,0.0,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Jimmy Graham,13232,None,0.0,2025,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,Kadarius Toney,4240600,None,0.0,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Clayton Tune,4360175,None,0.0,2025,"['QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Tyler Goodson,4429676,IND,9.08,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,John Bates,4048228,WSH,17.9,2025,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.15653381,0.084081657,,0.005882063,0.003843928,3.0,1.0,1.469295385,0.005863852,0.000181,2.190742884,10.31551176,,0.000116,,0.026377147,0.026377147,,0.014771202,0.014771202,0.014771202,,0.719610917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,Jeremy Ruckert,4361372,NYJ,16.68,2025,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.22605483,0.053981851,0.006027928,0.002013198,0.001315625,3.0,1.0,2.144713713,0.005900427,0.000182,2.989795248,7.099341387,0.006027928,9.18e-05,,0.020874636,0.020874636,,0.011689796,0.011689796,0.011689796,,0.863169862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Bo Melton,4259305,GB,0.01,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.015158927,,,,,,,,,,,55.05084042,,5.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
